"","Tijdstempel","Student","Verzenden","Geslacht","Leeftijd","Device","Zoektijd.Verwacht","Zoektijd.Bereid","Begintijd","Eindtijd","Url","Prijs","Beginpunt","Tevredenheid","Bedrijf","Zoektijd"
"1","19-4-2018 16:47:10","Ja",NA,"Vrouw","24","Laptop","0-2 Minuten","Langer dan 10 minuten",16:47:00,16:47:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/?query=NUFFRA","7.99","Website van het merk",4,"IKEA",0
"2","19-4-2018 16:53:04","Ja",NA,"Vrouw","18","Mobiele telefoon","0-2 Minuten","0-2 minuten",16:51:00,16:51:00,"Ongeveer 1 minuut","8","Zoekmachine",4,"IKEA",0
"3","19-4-2018 17:01:32","Ja",NA,"Man","18","Mobiele telefoon","0-2 Minuten","0-2 minuten",17:00:00,17:01:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",60
"4","19-4-2018 17:08:40","Ja",NA,"Man","22","Mobiele telefoon","0-2 Minuten","3-5 minuten",17:06:00,17:07:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"5","19-4-2018 17:13:37","Ja",NA,"Vrouw","19","Mobiele telefoon","3-5 Minuten","3-5 minuten",17:11:00,17:12:00,"https://m.ikea.com/nl/nl/search/?query=Nuffra&_=1524150724540","7.99","Zoekmachine",4,"IKEA",60
"6","19-4-2018 17:26:07","Ja",NA,"Vrouw","17","Mobiele telefoon","0-2 Minuten","3-5 minuten",17:24:00,17:25:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"7","19-4-2018 17:26:24","Ja",NA,"Vrouw","21","Mobiele telefoon","3-5 Minuten","3-5 minuten",17:24:00,17:25:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"8","19-4-2018 17:37:11","Ja",NA,"Vrouw","18","Mobiele telefoon","0-2 Minuten","Langer dan 10 minuten",17:35:00,17:35:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",0
"9","19-4-2018 19:35:45","Ja",NA,"Vrouw","18","Mobiele telefoon","0-2 Minuten","3-5 minuten",19:34:00,19:35:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"10","19-4-2018 19:40:48","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IKEA",NA
"11","19-4-2018 21:39:53","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 Minuten","Langer dan 10 minuten",21:38:00,21:39:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"12","19-4-2018 21:51:12","Ja",NA,"Man","22","Laptop","0-2 Minuten","0-2 minuten",21:48:00,21:48:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","7.99","Zoekmachine",1,"IKEA",0
"13","20-4-2018 8:25:01","Ja",NA,"Man","21","Mobiele telefoon","0-2 Minuten","6-9 minuten",08:24:00,08:24:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",0
"14","20-4-2018 8:39:10","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 Minuten","3-5 minuten",08:37:00,08:38:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"15","20-4-2018 10:08:53","Ja",NA,"Vrouw","21","Mobiele telefoon","0-2 Minuten","6-9 minuten",10:07:00,10:08:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",60
"16","20-4-2018 13:52:15","Ja",NA,"Vrouw","23","Vaste computer","0-2 Minuten","3-5 minuten",13:51:00,13:51:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","7.99","Zoekmachine",4,"IKEA",0
"17","21-4-2018 23:31:01","Ja",NA,"Vrouw","19","Mobiele telefoon","3-5 Minuten","3-5 minuten",23:28:00,23:29:00,"https://m.ikea.com/nl/nl/catalog/functional/10372/10759/","7.99","Zoekmachine",4,"IKEA",60
"18","21-4-2018 23:31:19","Ja",NA,"Man","20","Mobiele telefoon","0-2 Minuten","0-2 minuten",23:29:00,23:30:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"19","23-4-2018 20:25:12","Ja",NA,"Man","22","Mobiele telefoon","0-2 Minuten","3-5 minuten",20:20:00,20:23:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",3,"IKEA",180
"20","26-4-2018 12:42:23","Ja",NA,"Man","19","Mobiele telefoon","0-2 Minuten","3-5 minuten",12:41:00,12:41:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",0
"21","26-4-2018 12:43:03","Ja",NA,"Man","20","Mobiele telefoon","3-5 Minuten","3-5 minuten",12:41:00,12:41:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",0
"22","26-4-2018 12:43:51","Ja",NA,"Man","20","Mobiele telefoon","0-2 Minuten","3-5 minuten",12:41:00,12:41:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",0
"23","26-4-2018 12:51:06","Ja",NA,"Man","18","Mobiele telefoon","0-2 Minuten","Langer dan 10 minuten",12:50:00,12:50:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",0
"24","26-4-2018 12:52:47","Ja",NA,"Man","17","Mobiele telefoon","0-2 Minuten","0-2 minuten",12:51:00,12:51:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",0
"25","26-4-2018 12:52:50","Ja",NA,"Man","Jonger dan 17","Mobiele telefoon","3-5 Minuten","6-9 minuten",00:49:00,00:49:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",0
"26","26-4-2018 12:55:22","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IKEA",NA
"27","26-4-2018 12:56:49","Ja",NA,"Man","19","Mobiele telefoon","3-5 Minuten","0-2 minuten",12:54:00,12:59:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",2,"IKEA",300
"28","26-4-2018 12:57:27","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IKEA",NA
"29","26-4-2018 12:59:22","Ja",NA,"Man","20","Mobiele telefoon","0-2 Minuten","0-2 minuten",12:57:00,12:57:00,"https://m.ikea.com/us/en/catalog/products/art/90357868/","9.99","Zoekmachine",4,"IKEA",0
"30","26-4-2018 12:59:34","Ja",NA,"Man","18","Mobiele telefoon","0-2 Minuten","3-5 minuten",12:58:00,12:59:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",60
"31","26-4-2018 13:00:07","Ja",NA,"Man","Jonger dan 17","Mobiele telefoon","0-2 Minuten","3-5 minuten",12:58:00,12:58:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",0
"32","26-4-2018 13:39:41","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IKEA",NA
"33","26-4-2018 13:41:51","Ja",NA,"Man","22","Mobiele telefoon","0-2 Minuten","6-9 minuten",13:39:00,13:41:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",2,"IKEA",120
"34","26-4-2018 15:37:46","Ja",NA,"Badslipper","23","VR bril","0-2 Minuten","0-2 minuten",15:37:00,15:37:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","7.99","Pornhun",4,"IKEA",0
"35","26-4-2018 15:40:38","Ja",NA,"Vrouw","20","Mobiele telefoon","0-2 Minuten","6-9 minuten",15:38:00,15:39:00,"Www.ikea.com/nl/nl/catalog/products/90357868/?query=nuffra+klok","7.99","Website van het merk",4,"IKEA",60
"36","26-4-2018 15:43:20","Ja",NA,"Man","20","Laptop","0-2 Minuten","3-5 minuten",15:42:00,15:42:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","7.99","Zoekmachine",4,"IKEA",0
"37","26-4-2018 15:43:54","Ja",NA,"Man","18","Laptop","0-2 Minuten","3-5 minuten",15:43:00,15:43:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","8","Zoekmachine",4,"IKEA",0
"38","26-4-2018 15:44:45","Ja",NA,"Vrouw","20","Laptop","3-5 Minuten","Langer dan 10 minuten",12:30:00,12:32:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","8","Zoekmachine",4,"IKEA",120
"39","26-4-2018 15:45:27","Ja",NA,"Man","18","Mobiele telefoon","0-2 Minuten","3-5 minuten",15:44:00,15:44:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",0
"40","26-4-2018 15:45:28","Ja",NA,"Man","23","Mobiele telefoon","3-5 Minuten","3-5 minuten",10:35:00,10:37:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","8","Zoekmachine",3,"IKEA",120
"41","26-4-2018 15:46:41","Ja",NA,"Vrouw","Jonger dan 17","Mobiele telefoon","6-9 Minuten","Langer dan 10 minuten",09:50:00,09:56:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","8","Zoekmachine",3,"IKEA",360
"42","26-4-2018 15:47:27","Ja",NA,"Vrouw","18","Laptop","0-2 Minuten","6-9 minuten",13:03:00,13:05:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","8","Website van het merk",4,"IKEA",120
"43","26-4-2018 15:49:24","Ja",NA,"Man","21","Mobiele telefoon","0-2 Minuten","Langer dan 10 minuten",15:49:00,15:49:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","8","Zoekmachine",4,"IKEA",0
"44","26-4-2018 15:58:04","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 Minuten","0-2 minuten",15:57:00,15:57:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","8","Zoekmachine",4,"IKEA",0
"45","26-4-2018 15:58:40","Ja",NA,"Man","17","Mobiele telefoon","0-2 Minuten","3-5 minuten",15:58:00,15:59:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","8","Zoekmachine",3,"IKEA",60
"46","26-4-2018 16:37:53","Ja",NA,"Vrouw","18","Mobiele telefoon","0-2 Minuten","0-2 minuten",16:36:00,16:37:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Website van het merk",4,"IKEA",60
"47","26-4-2018 17:01:45","Ja",NA,"Man","20","Mobiele telefoon","0-2 Minuten","3-5 minuten",17:00:00,17:00:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",0
"48","26-4-2018 17:30:48","Ja",NA,"Vrouw","21","Mobiele telefoon","0-2 Minuten","6-9 minuten",17:28:00,17:29:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"49","26-4-2018 17:35:46","Ja",NA,"Transgender","Ouder dan 29","Laptop","0-2 Minuten","Langer dan 10 minuten",17:01:00,17:06:00,"www.ishetaltijdvoorbiet.nl","1e+06","Zoekmachine",4,"IKEA",300
"50","26-4-2018 17:40:44","Ja",NA,"Vrouw","20","Mobiele telefoon","0-2 Minuten","3-5 minuten",17:37:00,17:49:00,"https://m.ikea.com/nl/nl/search/?query=Klok+nuffra&_=1524757193160","7.99","Zoekmachine",4,"IKEA",720
"51","26-4-2018 17:44:43","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 Minuten","0-2 minuten",17:43:00,17:43:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",0
"52","26-4-2018 18:01:24","Ja",NA,"Vrouw","20","Mobiele telefoon","3-5 Minuten","3-5 minuten",17:59:00,18:00:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"53","26-4-2018 18:16:42","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 Minuten","3-5 minuten",18:14:00,18:16:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",120
"54","26-4-2018 18:34:13","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IKEA",NA
"55","26-4-2018 18:55:05","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IKEA",NA
"56","26-4-2018 19:00:22","Ja",NA,"Genderneutraal","20","Mobiele telefoon","3-5 Minuten","0-2 minuten",14:56:00,14:58:00,"Schnelle planga","5","Website van het merk",3,"IKEA",120
"57","26-4-2018 19:53:31","Ja",NA,"Man","20","Laptop","0-2 Minuten","0-2 minuten",19:52:00,19:53:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","8","Zoekmachine",4,"IKEA",60
"58","26-4-2018 19:59:07","Ja",NA,"Vrouw","18","Laptop","3-5 Minuten","3-5 minuten",19:57:00,19:59:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/?query=NUFFRA","7.99","Website van het merk",4,"IKEA",120
"59","27-4-2018 0:08:26","Ja",NA,"Vrouw","19","Mobiele telefoon","3-5 Minuten","3-5 minuten",00:06:00,00:07:00,"https://www.google.nl/search?q=nuffra+ikea&oq=nuffra+ikea&aqs=chrome..69i57.5002j0j4&client=ms-android-samsung&sourceid=chrome-mobile&ie=UTF-8","7.99","Zoekmachine",4,"IKEA",60
"60","27-4-2018 1:40:42","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 Minuten","0-2 minuten",01:39:00,01:39:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",0
"61","27-4-2018 7:46:34","Ja",NA,"Vrouw","17","Mobiele telefoon","0-2 Minuten","Langer dan 10 minuten",07:43:00,07:43:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","In google met de woorden: Ikea klok",4,"IKEA",0
"62","27-4-2018 10:41:33","Ja",NA,"Man","23","Laptop","0-2 Minuten","Langer dan 10 minuten",10:40:00,10:41:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","7.99","Zoekmachine",4,"IKEA",60
"63","28-4-2018 9:09:08","Ja",NA,"Vrouw","17","Mobiele telefoon","0-2 Minuten","0-2 minuten",09:08:00,09:08:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",0
"64","28-4-2018 11:00:53","Ja",NA,"Man","20","Mobiele telefoon","0-2 Minuten","0-2 minuten",10:59:00,11:59:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",3600
"65","28-4-2018 11:05:38","Ja",NA,"Man","18","Mobiele telefoon","0-2 Minuten","3-5 minuten",11:02:00,11:03:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"66","4-5-2018 14:57:15","Ja",NA,"Vrouw","20","Mobiele telefoon","0-2 Minuten","0-2 minuten",14:56:00,14:56:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",0
"67","4-5-2018 15:02:51","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IKEA",NA
"68","4-5-2018 15:16:42","Ja",NA,"Man","26","Mobiele telefoon","0-2 Minuten","3-5 minuten",15:15:00,15:15:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","799","Zoekmachine",4,"IKEA",0
"69","4-5-2018 15:24:51","Ja",NA,"Vrouw","18","Mobiele telefoon","0-2 Minuten","3-5 minuten",15:23:00,15:23:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",0
"70","4-5-2018 18:47:21","Ja",NA,"Vrouw","23","Mobiele telefoon","0-2 Minuten","3-5 minuten",18:46:00,18:46:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",0
"71","4-5-2018 19:37:27","Ja",NA,"Vrouw","19","Laptop","0-2 Minuten","0-2 minuten",19:36:00,19:36:00,"https://www.ikea.com/nl/nl/catalog/products/90357868/","7.99","Zoekmachine",4,"IKEA",0
"72","5-5-2018 9:53:37","Ja",NA,"Vrouw","18","Mobiele telefoon","3-5 Minuten","3-5 minuten",08:51:00,08:53:00,"https://m.ikea.com/nl/nl/search/?query=Nuffra&_=1525506740455","7.99","Ikea site",4,"IKEA",120
"73","5-5-2018 21:56:52","Ja",NA,"Vrouw","19","Mobiele telefoon","3-5 Minuten","6-9 minuten",21:55:00,21:56:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"74","7-5-2018 16:11:54","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 Minuten","3-5 minuten",16:10:00,16:11:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"75","7-5-2018 17:02:37","Ja",NA,"Vrouw","19","Mobiele telefoon","3-5 Minuten","0-2 minuten",17:01:00,17:02:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"76","7-5-2018 18:27:58","Ja",NA,"Vrouw","20","Mobiele telefoon","0-2 Minuten","0-2 minuten",18:26:00,18:27:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"77","7-5-2018 18:34:34","Ja",NA,"Man","22","Mobiele telefoon","0-2 Minuten","3-5 minuten",18:30:00,18:33:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",3,"IKEA",180
"78","8-5-2018 7:42:34","Ja",NA,"Vrouw","20","Mobiele telefoon","0-2 Minuten","3-5 minuten",07:41:00,07:42:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"79","8-5-2018 8:40:47","Ja",NA,"Vrouw","18","Mobiele telefoon","0-2 Minuten","3-5 minuten",08:39:00,08:40:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"80","8-5-2018 10:15:59","Ja",NA,"Man","20","Mobiele telefoon","0-2 Minuten","3-5 minuten",10:14:00,10:15:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"81","8-5-2018 10:18:08","Ja",NA,"Man","19","Mobiele telefoon","0-2 Minuten","0-2 minuten",10:16:00,10:18:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Website van het merk",4,"IKEA",120
"82","8-5-2018 10:18:22","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 Minuten","3-5 minuten",10:17:00,10:18:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"83","8-5-2018 10:25:29","Ja",NA,"Vrouw","18","Mobiele telefoon","3-5 Minuten","3-5 minuten",10:22:00,10:25:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Website van het merk",3,"IKEA",180
"84","8-5-2018 10:55:41","Ja",NA,"Man","20","Mobiele telefoon","0-2 Minuten","3-5 minuten",10:54:00,10:55:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",3,"IKEA",60
"85","8-5-2018 11:19:22","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 Minuten","3-5 minuten",11:18:00,11:19:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"86","8-5-2018 11:33:02","Ja",NA,"Man","21","Mobiele telefoon","0-2 Minuten","0-2 minuten",11:31:00,11:33:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",120
"87","8-5-2018 11:48:32","Ja",NA,"Man","21","Mobiele telefoon","0-2 Minuten","0-2 minuten",11:47:00,11:48:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Zoekmachine",4,"IKEA",60
"88","8-5-2018 11:49:19","Ja",NA,"Vrouw","19","Mobiele telefoon","0-2 Minuten","3-5 minuten",11:48:00,11:49:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",3,"IKEA",60
"89","8-5-2018 12:24:31","Ja",NA,"Man","23","Mobiele telefoon","3-5 Minuten","Langer dan 10 minuten",12:23:00,12:24:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"90","8-5-2018 13:43:29","Ja",NA,"Vrouw","21","Mobiele telefoon","0-2 Minuten","3-5 minuten",13:42:00,13:43:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"91","8-5-2018 13:45:05","Ja",NA,"Vrouw","20","Mobiele telefoon","0-2 Minuten","3-5 minuten",13:44:00,13:45:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","7.99","Zoekmachine",4,"IKEA",60
"92","8-5-2018 13:47:14","Ja",NA,"Man","20","Mobiele telefoon","0-2 Minuten","0-2 minuten",13:45:00,13:47:00,"https://m.ikea.com/nl/nl/catalog/products/art/90357868/","8","Website van het merk",4,"IKEA",120
"93","9-5-2018 15:17:45","Ja",NA,"Man","21","PC","0-2 Minuten","3-5 Minuten",15:15:00,15:16:00,"Met de zoekfunctie op de site van the Sting, het product is: https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,4,"Sting",60
"94","10-5-2018 11:06:47","Ja",NA,"Vrouw","18","Mobiele telefoon","3-5 Minuten","6-9 Minuten",11:04:00,11:10:00,"://www.thesting.com/nl-nl/geruit-overhemd-heren-rood-313415","29,95",NA,4,"Sting",360
"95","10-5-2018 12:16:07","Ja",NA,"Vrouw","20","Mobiele telefoon","6-9 Minuten","6-9 Minuten",12:15:00,12:20:00,"http://www.thesting.com/nl-nl/geruit-overhemd-heren-rood-313415","29,95",NA,5,"Sting",300
"96","10-5-2018 12:26:38","Ja",NA,"Man","18","Mobiele telefoon","3-5 Minuten","3-5 Minuten",12:21:00,12:25:00,"The Sting Website","€39,96",NA,4,"Sting",240
"97","10-5-2018 13:13:49","Ja",NA,"Vrouw","18","Mobiele telefoon","0-2 Minuten","3-5 Minuten",13:11:00,13:12:00,"Op Google wasjes check shirt rood invullen","39,95",NA,5,"Sting",60
"98","10-5-2018 13:37:52","Ja",NA,"Vrouw","17","Mobiele telefoon","3-5 Minuten","6-9 Minuten",13:33:00,13:35:00,"https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496

Ik heb in google ‘the sting’ in gevoerd. Vervolgens kwam ik op de site van the sting terecht, waarop ik als zoekopdracht ‘washed check shirt’ heb ingevoerd. Toen heb ik het product gevonden.","39,95",NA,5,"Sting",120
"99","10-5-2018 16:05:47","Ja",NA,"Vrouw","17","Mobiele telefoon","3-5 Minuten","3-5 Minuten",16:03:00,16:04:00,"Site van de sting, mannen, shirts","29.95",NA,5,"Sting",60
"100","10-5-2018 17:35:58","Ja",NA,"Vrouw","17","Mobiele telefoon","Langer dan 10 Minuten","3-5 Minuten",17:24:00,17:35:00,"Google","18,95",NA,4,"Sting",660
"101","18-5-2018 15:15:25","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"102","18-5-2018 15:16:43","Ja",NA,"Man","18","Laptop","3-5 Minuten","3-5 Minuten",15:15:00,15:16:00,"google","39.95",NA,4,"Sting",60
"103","18-5-2018 15:16:48","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"104","18-5-2018 15:17:45","Ja",NA,"Vrouw","19","Mobiele telefoon","3-5 Minuten","0-2 Minuten",20:56:00,20:59:00,"website van the sting","39,95",NA,3,"Sting",180
"105","18-5-2018 15:18:27","Ja",NA,"Vrouw","22","PC","3-5 Minuten","6-9 Minuten",12:18:00,12:20:00,"google","39,95",NA,3,"Sting",120
"106","18-5-2018 15:18:32","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"107","18-5-2018 15:19:20","Ja",NA,"Vrouw","20","Laptop","0-2 Minuten","0-2 Minuten",09:28:00,09:31:00,"Website the Sting","39.95",NA,2,"Sting",180
"108","18-5-2018 15:21:30","Ja",NA,"Vrouw","23","Mobiele telefoon","0-2 Minuten","3-5 Minuten",17:03:00,17:04:00,"Google","39,95",NA,4,"Sting",60
"109","18-5-2018 15:22:35","Ja",NA,"Vrouw","17","Mobiele telefoon","3-5 Minuten","6-9 Minuten",13:37:00,13:50:00,"Niet","Vond het niet",NA,1,"Sting",780
"110","18-5-2018 15:22:42","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"111","18-5-2018 15:23:22","Ja",NA,"Man","18","Tablet","0-2 Minuten","3-5 Minuten",20:02:00,20:02:00,"Google","39,95",NA,5,"Sting",0
"112","18-5-2018 15:24:07","Ja",NA,"Vrouw","22","Mobiele telefoon","3-5 Minuten","3-5 Minuten",16:14:00,16:18:00,"Website van the sting","39,95",NA,3,"Sting",240
"113","18-5-2018 15:25:42","Ja",NA,"Man","23","Mobiele telefoon","0-2 Minuten","3-5 Minuten",11:02:00,11:04:00,"Heb het gevonden door ""washed check shirt"" in te vullen bij website van the sting: https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,3,"Sting",120
"114","20-5-2018 20:42:09","Ja",NA,"Man","22","PC","3-5 Minuten","0-2 Minuten",17:12:00,17:14:00,"Gegoogled","39,95",NA,3,"Sting",120
"115","21-5-2018 12:47:58","Ja",NA,"Man","19","PC","6-9 Minuten","6-9 Minuten",12:36:00,12:43:00,"Ik heb via de internet site van de Sting het product proberen op te zoeken door eerst via de mannen kleding te zoeken en heb daarna de zoekfunctie gebruikt en de naam van het product ingevuld.","39,95",NA,3,"Sting",420
"116","21-5-2018 12:59:09","Ja",NA,"Vrouw","18","PC","0-2 Minuten","3-5 Minuten",14:22:00,14:24:00,"Ik heb de internet site van de sting gebruikt en vervolgens heb ik gelijk de zoekfunctie van de internet site gebruikt waardoor ik gelijk bij het product kwam. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,4,"Sting",120
"117","21-5-2018 13:02:26","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"118","21-5-2018 13:11:03","Ja",NA,"Man","21","Laptop","3-5 Minuten","3-5 Minuten",13:03:00,13:07:00,"ik ben eerst naar de internet site van The Sting toe gegaan, vervolgens ben ik gaan zoeken via shirts en heb daarna de zoekfunctie gebruikt en kwam toen gelijk bij het product met alle informatie daarbij. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,4,"Sting",240
"119","21-5-2018 14:04:27","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"120","21-5-2018 14:08:14","Ja",NA,"Man","20","Mobiele telefoon","6-9 Minuten","3-5 Minuten",14:05:00,14:07:00,"Via de internet site van de sting heb ik de categorie Men aangeklikt en ben ik gaan zoeken naar shirts. Door even goed te kijken heb ik uiteindelijk het product kunnen vinden. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,2,"Sting",120
